organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified
BU,TimeOFDay,H-P15-22-24,2021-06-21 13:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 13:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,28.33,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 13:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,45.04,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 13:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,4.78,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 14:00:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,50.90,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 14:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 14:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 15:00:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,44.44,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 15:00:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,4.55,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 15:00:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,24.08,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 15:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,52.09,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 15:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 16:00:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,55.49,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 16:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,44.59,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 16:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.05,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 17:00:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 17:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 17:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 18:00:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 18:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,50.94,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 18:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,1.48,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 18:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.09,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 18:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,27.21,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 19:00:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 19:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 19:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,40.18,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 20:00:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,32.13,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 20:00:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,1.79,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 20:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 20:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,2.08,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 20:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,16.59,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 20:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,32.86,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 21:00:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,16.91,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 21:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,57.44,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 21:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,42.76,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 21:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,38.89,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 21:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,15.83,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 21:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,48.49,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 21:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,21.63,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:00:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,54.80,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,27.65,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,51.83,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,30.89,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,9.59,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,6.06,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,47.24,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,10.73,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.13,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,13.96,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,32.66,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,7.54,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,51.58,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 22:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,28.85,Song,1,,false
BU,TimeOFDay,H-P15-22-24,2021-06-21 23:00:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 23:20:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-22-24,2021-06-21 23:40:00,-116.733744,56.295290,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 00:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 00:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 00:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 01:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 01:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 01:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 02:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 02:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 02:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 03:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 03:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 03:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 04:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 04:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,13.81,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 04:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,43.28,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 04:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,24.15,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 04:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,6.89,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 04:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,10.10,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 04:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,25.70,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 04:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,12.75,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 04:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,40.00,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 05:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,4.89,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 05:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,28.95,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 05:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,9.24,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 05:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,35.95,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 05:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,53.76,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 05:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,42.51,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 05:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,40.01,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 05:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,13.53,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,3.35,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,31.64,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,6.39,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,51.55,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,41.46,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,23.34,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,16.11,Non-vocal,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,47.59,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,31.61,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,46.14,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,21.58,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,34.23,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,16.24,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,11.76,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,4.11,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,42.61,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.28,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,58.84,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,20.84,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,38.73,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,44.23,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,57.01,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,4,36.51,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,23.93,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 06:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,29.85,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 07:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,11.66,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 07:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,1.03,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 07:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,11.89,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 07:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,26.51,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 07:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,34.01,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 07:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,1.74,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,10.06,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.95,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,21.21,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,8.35,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,50.84,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,4,23.31,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,30.58,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,4,42.21,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,3.16,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,41.24,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,7.34,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,20.98,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,32.79,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,55.39,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,18.79,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,51.66,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,47.21,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 08:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,44.76,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,36.49,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,9.01,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,18.90,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,4,54.75,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,4,47.35,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,4,16.50,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,51.31,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,44.58,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,14.15,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,57.43,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,34.55,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,12.34,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,59.23,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,38.14,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.03,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,25.46,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,1.76,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,34.09,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 09:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,49.16,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 10:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 10:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,4.46,Song,1,,false
